task,model,arm,row,group,raw,GROUNDING,BIOLOGY,COHERENCE,SPECIFICITY,NO_FABRICATION,CLINICAL_USE,MEAN
T3_l2c,qwen7b,shuffled,119,OAS2_0092,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,genuine,131,OAS2_0102,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,6,OAS2_0007,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,shuffled,181,OAS2_0147,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,3.0,2.0,3.0,2.0,2.5
T3_l2c,qwen7b,genuine,9,OAS2_0009,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,218,OAS2_0184,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,128,OAS2_0100,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,161,OAS2_0128,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,3.0,2.0,3.0,2.0,2.5
T3_l2c,qwen7b,genuine,51,OAS2_0041,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,shuffled,150,OAS2_0119,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,149,OAS2_0119,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,211,OAS2_0179,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=4 CLINICAL_USE=2,2.0,3.0,2.0,1.0,4.0,2.0,2.333333333333333
T3_l2c,qwen7b,shuffled,98,OAS2_0073,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,2.0,3.0,3.0,2.0,3.0,3.0,2.6666666666666665
T3_l2c,qwen7b,shuffled,146,OAS2_0117,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,shuffled,1,OAS2_0002,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,shuffled,203,OAS2_0174,SCORES: GROUNDING=2 BIOLOGY=2 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,2.0,2.0,1.0,3.0,2.0,2.0
T3_l2c,qwen7b,genuine,52,OAS2_0042,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,116,OAS2_0090,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,4.0,4.0,4.0,3.0,4.0,3.0,3.6666666666666665
T3_l2c,qwen7b,shuffled,81,OAS2_0062,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,96,OAS2_0073,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,genuine,80,OAS2_0062,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,197,OAS2_0165,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,genuine,13,OAS2_0013,SCORES: GROUNDING=4 BIOLOGY=3 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,4.0,3.0,3.0,3.0,4.0,3.0,3.333333333333333
T3_l2c,qwen7b,shuffled,137,OAS2_0106,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=1 NO_FABRICATION=2 CLINICAL_USE=2,2.0,3.0,3.0,1.0,2.0,2.0,2.1666666666666665
T3_l2c,qwen7b,genuine,15,OAS2_0014,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,12,OAS2_0012,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,3.0,2.0,3.0,2.0,2.5
T3_l2c,qwen7b,shuffled,126,OAS2_0099,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,shuffled,4,OAS2_0005,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,2.0,3.0,3.0,2.0,3.0,3.0,2.6666666666666665
T3_l2c,qwen7b,shuffled,191,OAS2_0159,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,215,OAS2_0183,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,171,OAS2_0140,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=1 NO_FABRICATION=2 CLINICAL_USE=2,2.0,3.0,3.0,1.0,2.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,169,OAS2_0138,SCORES: GROUNDING=2 BIOLOGY=2 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,2.0,2.0,1.0,3.0,2.0,2.0
T3_l2c,qwen7b,shuffled,134,OAS2_0103,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,93,OAS2_0070,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,2.0,3.0,3.0,2.0,3.0,3.0,2.6666666666666665
T3_l2c,qwen7b,genuine,208,OAS2_0177,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,17,OAS2_0017,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,14,OAS2_0013,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,2.0,3.0,3.0,2.0,3.0,3.0,2.6666666666666665
T3_l2c,qwen7b,shuffled,84,OAS2_0064,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,shuffled,113,OAS2_0087,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,135,OAS2_0104,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,30,OAS2_0027,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,shuffled,139,OAS2_0109,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,genuine,202,OAS2_0174,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,187,OAS2_0154,SCORES: GROUNDING=2 BIOLOGY=2 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,2.0,2.0,1.0,3.0,2.0,2.0
T3_l2c,qwen7b,genuine,198,OAS2_0169,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,123,OAS2_0096,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,184,OAS2_0150,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,109,OAS2_0080,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,74,OAS2_0057,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,92,OAS2_0070,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,shuffled,196,OAS2_0164,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,genuine,83,OAS2_0064,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,146,OAS2_0117,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,shuffled,168,OAS2_0137,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=2,3.0,4.0,3.0,2.0,3.0,2.0,2.833333333333333
T3_l2c,qwen7b,shuffled,52,OAS2_0042,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,genuine,71,OAS2_0055,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,192,OAS2_0160,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,194,OAS2_0161,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,shuffled,64,OAS2_0049,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=1 NO_FABRICATION=4 CLINICAL_USE=2,2.0,3.0,3.0,1.0,4.0,2.0,2.5
T3_l2c,qwen7b,genuine,197,OAS2_0165,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,81,OAS2_0062,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,genuine,4,OAS2_0005,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,shuffled,9,OAS2_0009,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,3.0,2.0,3.0,2.0,2.5
T3_l2c,qwen7b,shuffled,17,OAS2_0017,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,114,OAS2_0088,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,167,OAS2_0135,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,3.0,4.0,3.0,2.0,3.0,3.0,3.0
T3_l2c,qwen7b,shuffled,221,OAS2_0186,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,75,OAS2_0058,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,2.0,3.0,3.0,2.0,3.0,3.0,2.6666666666666665
T3_l2c,qwen7b,genuine,205,OAS2_0175,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,genuine,84,OAS2_0064,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,193,OAS2_0161,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,74,OAS2_0057,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,shuffled,91,OAS2_0070,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=4 CLINICAL_USE=2,2.0,3.0,2.0,1.0,4.0,2.0,2.333333333333333
T3_l2c,qwen7b,shuffled,202,OAS2_0174,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,genuine,150,OAS2_0119,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,shuffled,107,OAS2_0079,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,199,OAS2_0171,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,shuffled,212,OAS2_0181,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,216,OAS2_0183,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,genuine,75,OAS2_0058,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,shuffled,51,OAS2_0041,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,3.0,2.0,3.0,2.0,2.5
T3_l2c,qwen7b,shuffled,127,OAS2_0100,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,71,OAS2_0055,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,218,OAS2_0184,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,genuine,38,OAS2_0034,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,genuine,41,OAS2_0036,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,shuffled,123,OAS2_0096,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,genuine,191,OAS2_0159,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,139,OAS2_0109,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,2.0,3.0,3.0,2.0,3.0,3.0,2.6666666666666665
T3_l2c,qwen7b,genuine,187,OAS2_0154,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,99,OAS2_0073,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,genuine,64,OAS2_0049,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,genuine,28,OAS2_0027,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,63,OAS2_0049,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,98,OAS2_0073,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,shuffled,70,OAS2_0054,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,genuine,39,OAS2_0034,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,0,OAS2_0001,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,genuine,2,OAS2_0002,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,194,OAS2_0161,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,2.0,3.0,3.0,2.0,3.0,3.0,2.6666666666666665
T3_l2c,qwen7b,genuine,145,OAS2_0117,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,4.0,4.0,3.0,3.0,4.0,3.0,3.5
T3_l2c,qwen7b,genuine,135,OAS2_0104,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,153,OAS2_0122,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,78,OAS2_0061,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,196,OAS2_0164,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,156,OAS2_0126,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=4 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,3.0,4.0,4.0,2.0,3.0,3.0,3.1666666666666665
T3_l2c,qwen7b,shuffled,92,OAS2_0070,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,193,OAS2_0161,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,27,OAS2_0026,SCORES: GROUNDING=2 BIOLOGY=2 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,2.0,2.0,1.0,3.0,2.0,2.0
T3_l2c,qwen7b,shuffled,63,OAS2_0049,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=4 CLINICAL_USE=2,2.0,3.0,2.0,1.0,4.0,2.0,2.333333333333333
